"Localidad";"Tipo_gas";"Descripcion";"fecha";"valor";"anio";"mes"
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-02-01;13750;2015;2
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-02-01;531;2015;2
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-02-01;-9;2015;2
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-02-01;3716;2015;2
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-02-01;114480;2015;2
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-02-01;1233;2015;2
"Tolhuin";"Gas de red";"M3";2015-02-01;1700235;2015;2
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-03-01;23849;2015;3
"Rio Grande";"Gas de red";"M3";2015-03-01;20059746;2015;3
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-03-01;2005;2015;3
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-03-01;1955;2015;3
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-03-01;370;2015;3
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-03-01;5396;2015;3
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-03-01;349954;2015;3
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-03-01;19695;2015;3
"Ushuaia";"Gas de red";"M3";2015-03-01;14651201;2015;3
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-03-01;14795;2015;3
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-03-01;584;2015;3
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-03-01;-9;2015;3
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-03-01;3811;2015;3
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-03-01;91120;2015;3
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-03-01;1236;2015;3
"Tolhuin";"Gas de red";"M3";2015-03-01;388916;2015;3
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-04-01;23886;2015;4
"Rio Grande";"Gas de red";"M3";2015-04-01;25276415;2015;4
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-04-01;1998;2015;4
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-04-01;1900;2015;4
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-04-01;535;2015;4
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-04-01;6556;2015;4
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-04-01;344585;2015;4
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-04-01;19748;2015;4
"Ushuaia";"Gas de red";"M3";2015-04-01;21223992;2015;4
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-04-01;16100;2015;4
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-04-01;398;2015;4
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-04-01;-9;2015;4
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-04-01;4028;2015;4
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-04-01;140380;2015;4
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-04-01;1241;2015;4
"Tolhuin";"Gas de red";"M3";2015-04-01;1949088;2015;4
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-05-01;23911;2015;5
"Rio Grande";"Gas de red";"M3";2015-05-01;21787133;2015;5
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-05-01;2394;2015;5
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-05-01;2144;2015;5
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-05-01;396;2015;5
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-05-01;9370;2015;5
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-05-01;424726;2015;5
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-05-01;19808;2015;5
"Ushuaia";"Gas de red";"M3";2015-05-01;18526561;2015;5
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-05-01;23994;2015;5
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-05-01;681;2015;5
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-05-01;-9;2015;5
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-05-01;7658;2015;5
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-05-01;294490;2015;5
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-05-01;1251;2015;5
"Tolhuin";"Gas de red";"M3";2015-05-01;526946;2015;5
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-06-01;24005;2015;6
"Rio Grande";"Gas de red";"M3";2015-06-01;38705898;2015;6
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-06-01;2620;2015;6
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-06-01;2319;2015;6
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-06-01;557;2015;6
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-06-01;10212;2015;6
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-06-01;606698;2015;6
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-06-01;19880;2015;6
"Ushuaia";"Gas de red";"M3";2015-06-01;28250805;2015;6
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-06-01;26412;2015;6
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-06-01;704;2015;6
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-06-01;-9;2015;6
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-06-01;8340;2015;6
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-06-01;735367;2015;6
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-06-01;1261;2015;6
"Tolhuin";"Gas de red";"M3";2015-06-01;2611434;2015;6
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-07-01;24062;2015;7
"Rio Grande";"Gas de red";"M3";2015-07-01;34357833;2015;7
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-07-01;2586;2015;7
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-07-01;2088;2015;7
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-07-01;692;2015;7
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-07-01;12117;2015;7
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-07-01;544117;2015;7
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-07-01;19970;2015;7
"Ushuaia";"Gas de red";"M3";2015-07-01;23914019;2015;7
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-07-01;28409;2015;7
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-07-01;718;2015;7
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-07-01;-9;2015;7
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-07-01;9305;2015;7
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-07-01;389090;2015;7
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-07-01;1268;2015;7
"Tolhuin";"Gas de red";"M3";2015-07-01;644600;2015;7
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-08-01;24127;2015;8
"Rio Grande";"Gas de red";"M3";2015-08-01;38413148;2015;8
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-08-01;2104;2015;8
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-08-01;1989;2015;8
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-08-01;536;2015;8
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-08-01;9975;2015;8
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-08-01;504950;2015;8
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-08-01;20036;2015;8
"Ushuaia";"Gas de red";"M3";2015-08-01;30496376;2015;8
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-08-01;23850;2015;8
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-08-01;646;2015;8
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-08-01;-9;2015;8
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-08-01;8185;2015;8
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-08-01;385685;2015;8
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-08-01;1270;2015;8
"Tolhuin";"Gas de red";"M3";2015-08-01;3041305;2015;8
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-09-01;24166;2015;9
"Rio Grande";"Gas de red";"M3";2015-09-01;36037415;2015;9
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-09-01;1946;2015;9
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-09-01;1472;2015;9
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-09-01;525;2015;9
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-09-01;9786;2015;9
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-09-01;469203;2015;9
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-09-01;20079;2015;9
"Ushuaia";"Gas de red";"M3";2015-09-01;24404245;2015;9
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-09-01;23238;2015;9
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-09-01;633;2015;9
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-09-01;-9;2015;9
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-09-01;7479;2015;9
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-09-01;361317;2015;9
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-09-01;1211;2015;9
"Tolhuin";"Gas de red";"M3";2015-09-01;642810;2015;9
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-10-01;24173;2015;10
"Rio Grande";"Gas de red";"M3";2015-10-01;35202668;2015;10
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-10-01;1367;2015;10
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-10-01;2264;2015;10
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-10-01;365;2015;10
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-10-01;6713;2015;10
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-10-01;365988;2015;10
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-10-01;20106;2015;10
"Ushuaia";"Gas de red";"M3";2015-10-01;28773146;2015;10
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-10-01;14394;2015;10
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-10-01;998;2015;10
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-10-01;2;2015;10
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-10-01;4758;2015;10
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-10-01;194297;2015;10
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-10-01;1249;2015;10
"Tolhuin";"Gas de red";"M3";2015-10-01;2699478;2015;10
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-11-01;24166;2015;11
"Rio Grande";"Gas de red";"M3";2015-11-01;29791934;2015;11
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-11-01;1430;2015;11
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-11-01;1306;2015;11
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-11-01;421;2015;11
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-11-01;7079;2015;11
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-11-01;360196;2015;11
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-11-01;20112;2015;11
"Ushuaia";"Gas de red";"M3";2015-11-01;20613338;2015;11
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-11-01;15108;2015;11
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-11-01;568;2015;11
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-11-01;2;2015;11
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-11-01;4941;2015;11
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-11-01;203124;2015;11
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-11-01;1267;2015;11
"Tolhuin";"Gas de red";"M3";2015-11-01;562516;2015;11
"Rio Grande";"Gas de red";"Promedio de usuarios";2015-12-01;24266;2015;12
"Rio Grande";"Gas de red";"M3";2015-12-01;27604921;2015;12
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-12-01;1197;2015;12
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-12-01;1739;2015;12
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-12-01;341;2015;12
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-12-01;6045;2015;12
"Rio Grande";"Gas envasado";"Granel (kg.)";2015-12-01;415243;2015;12
"Ushuaia";"Gas de red";"Promedio de usuarios";2015-12-01;20229;2015;12
"Ushuaia";"Gas de red";"M3";2015-12-01;18516121;2015;12
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2015-12-01;13924;2015;12
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2015-12-01;581;2015;12
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2015-12-01;-9;2015;12
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2015-12-01;4871;2015;12
"Ushuaia";"Gas envasado";"Granel (kg.)";2015-12-01;213079;2015;12
"Tolhuin";"Gas de red";"Promedio de usuarios";2015-12-01;1284;2015;12
"Tolhuin";"Gas de red";"M3";2015-12-01;2089474;2015;12
"Rio Grande";"Gas de red";"Promedio de usuarios";2016-01-01;24336;2016;1
"Rio Grande";"Gas de red";"M3";2016-01-01;22639129;2016;1
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-01-01;929;2016;1
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-01-01;1010;2016;1
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-01-01;312;2016;1
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-01-01;5033;2016;1
"Rio Grande";"Gas envasado";"Granel (kg.)";2016-01-01;322345;2016;1
"Ushuaia";"Gas de red";"Promedio de usuarios";2016-01-01;20271;2016;1
"Ushuaia";"Gas de red";"M3";2016-01-01;21670350;2016;1
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-01-01;12788;2016;1
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-01-01;489;2016;1
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-01-01;-9;2016;1
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-01-01;4466;2016;1
"Ushuaia";"Gas envasado";"Granel (kg.)";2016-01-01;217297;2016;1
"Tolhuin";"Gas de red";"Promedio de usuarios";2016-01-01;1288;2016;1
"Tolhuin";"Gas de red";"M3";2016-01-01;489522;2016;1
"Rio Grande";"Gas de red";"Promedio de usuarios";2016-02-01;24389;2016;2
"Rio Grande";"Gas de red";"M3";2016-02-01;21957047;2016;2
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-02-01;1069;2016;2
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-02-01;1325;2016;2
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-02-01;319;2016;2
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-02-01;5373;2016;2
"Rio Grande";"Gas envasado";"Granel (kg.)";2016-02-01;295940;2016;2
"Ushuaia";"Gas de red";"Promedio de usuarios";2016-02-01;20331;2016;2
"Ushuaia";"Gas de red";"M3";2016-02-01;18129589;2016;2
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-02-01;11748;2016;2
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-02-01;694;2016;2
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-02-01;-9;2016;2
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-02-01;4435;2016;2
"Ushuaia";"Gas envasado";"Granel (kg.)";2016-02-01;211476;2016;2
"Tolhuin";"Gas de red";"Promedio de usuarios";2016-02-01;1293;2016;2
"Tolhuin";"Gas de red";"M3";2016-02-01;1800771;2016;2
"Rio Grande";"Gas de red";"Promedio de usuarios";2016-03-01;24401;2016;3
"Rio Grande";"Gas de red";"M3";2016-03-01;20656243;2016;3
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-03-01;1226;2016;3
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-03-01;1416;2016;3
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-03-01;372;2016;3
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-03-01;6283;2016;3
"Rio Grande";"Gas envasado";"Granel (kg.)";2016-03-01;374817;2016;3
"Ushuaia";"Gas de red";"Promedio de usuarios";2016-03-01;20364;2016;3
"Ushuaia";"Gas de red";"M3";2016-03-01;16772986;2016;3
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-03-01;14681;2016;3
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-03-01;646;2016;3
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-03-01;-9;2016;3
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-03-01;5173;2016;3
"Ushuaia";"Gas envasado";"Granel (kg.)";2016-03-01;217579;2016;3
"Tolhuin";"Gas de red";"Promedio de usuarios";2016-03-01;1303;2016;3
"Tolhuin";"Gas de red";"M3";2016-03-01;414899;2016;3
"Rio Grande";"Gas de red";"Promedio de usuarios";2016-04-01;24570;2016;4
"Rio Grande";"Gas de red";"M3";2016-04-01;17948108;2016;4
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-04-01;1765;2016;4
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-04-01;1862;2016;4
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-04-01;507;2016;4
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-04-01;8089;2016;4
"Rio Grande";"Gas envasado";"Granel (kg.)";2016-04-01;446849;2016;4
"Ushuaia";"Gas de red";"Promedio de usuarios";2016-04-01;20380;2016;4
"Ushuaia";"Gas de red";"M3";2016-04-01;15104780;2016;4
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-04-01;17274;2016;4
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-04-01;793;2016;4
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-04-01;-9;2016;4
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-04-01;5757;2016;4
"Ushuaia";"Gas envasado";"Granel (kg.)";2016-04-01;225373;2016;4
"Tolhuin";"Gas de red";"Promedio de usuarios";2016-04-01;1306;2016;4
"Tolhuin";"Gas de red";"M3";2016-04-01;482026;2016;4
"Rio Grande";"Gas de red";"Promedio de usuarios";2016-05-01;24631;2016;5
"Rio Grande";"Gas de red";"M3";2016-05-01;27471393;2016;5
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-05-01;2100;2016;5
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-05-01;2043;2016;5
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-05-01;622;2016;5
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-05-01;10846;2016;5
"Rio Grande";"Gas envasado";"Granel (kg.)";2016-05-01;629494;2016;5
"Ushuaia";"Gas de red";"Promedio de usuarios";2016-05-01;20421;2016;5
"Ushuaia";"Gas de red";"M3";2016-05-01;20945288;2016;5
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-05-01;26813;2016;5
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-05-01;1462;2016;5
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-05-01;-9;2016;5
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-05-01;9332;2016;5
"Ushuaia";"Gas envasado";"Granel (kg.)";2016-05-01;446654;2016;5
"Tolhuin";"Gas de red";"Promedio de usuarios";2016-05-01;1313;2016;5
"Tolhuin";"Gas de red";"M3";2016-05-01;2083569;2016;5
"Rio Grande";"Gas de red";"Promedio de usuarios";2016-06-01;24650;2016;6
"Rio Grande";"Gas de red";"M3";2016-06-01;9746994;2016;6
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-06-01;1983;2016;6
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-06-01;1206;2016;6
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-06-01;588;2016;6
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-06-01;10619;2016;6
"Rio Grande";"Gas envasado";"Granel (kg.)";2016-06-01;619003;2016;6
"Ushuaia";"Gas de red";"Promedio de usuarios";2016-06-01;20477;2016;6
"Ushuaia";"Gas de red";"M3";2016-06-01;15984926;2016;6
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-06-01;23731;2016;6
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-06-01;1377;2016;6
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-06-01;-9;2016;6
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-06-01;8717;2016;6
"Ushuaia";"Gas envasado";"Granel (kg.)";2016-06-01;434963;2016;6
"Tolhuin";"Gas de red";"Promedio de usuarios";2016-06-01;1322;2016;6
"Tolhuin";"Gas de red";"M3";2016-06-01;618094;2016;6
"Rio Grande";"Gas de red";"Promedio de usuarios";2016-07-01;24716;2016;7
"Rio Grande";"Gas de red";"M3";2016-07-01;8591777;2016;7
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-07-01;2066;2016;7
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-07-01;2636;2016;7
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-07-01;619;2016;7
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-07-01;11539;2016;7
"Rio Grande";"Gas envasado";"Granel (kg.)";2016-07-01;602032;2016;7
"Ushuaia";"Gas de red";"Promedio de usuarios";2016-07-01;20538;2016;7
"Ushuaia";"Gas de red";"M3";2016-07-01;7378297;2016;7
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-07-01;23318;2016;7
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-07-01;1268;2016;7
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-07-01;-9;2016;7
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-07-01;8661;2016;7
"Ushuaia";"Gas envasado";"Granel (kg.)";2016-07-01;440800;2016;7
"Tolhuin";"Gas de red";"Promedio de usuarios";2016-07-01;1326;2016;7
"Tolhuin";"Gas de red";"M3";2016-07-01;0;2016;7
"Rio Grande";"Gas de red";"Promedio de usuarios";2016-08-01;24784;2016;8
"Rio Grande";"Gas de red";"M3";2016-08-01;870789;2016;8
"Rio Grande";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-08-01;2116;2016;8
"Rio Grande";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-08-01;2116;2016;8
"Rio Grande";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-08-01;603;2016;8
"Rio Grande";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-08-01;11686;2016;8
"Rio Grande";"Gas envasado";"Granel (kg.)";2016-08-01;633743;2016;8
"Ushuaia";"Gas de red";"Promedio de usuarios";2016-08-01;20580;2016;8
"Ushuaia";"Gas de red";"M3";2016-08-01;0;2016;8
"Ushuaia";"Gas envasado";"Cantidad de garrafas (10 kg.)";2016-08-01;25028;2016;8
"Ushuaia";"Gas envasado";"Cantidad de garrafas (15 kg.)";2016-08-01;1555;2016;8
"Ushuaia";"Gas envasado";"Cantidad de cilindros (30 kg.)";2016-08-01;-9;2016;8
"Ushuaia";"Gas envasado";"Cantidad de cilindros (45 kg.)";2016-08-01;8990;2016;8
"Ushuaia";"Gas envasado";"Granel (kg.)";2016-08-01;439103;2016;8
"Tolhuin";"Gas de red";"Promedio de usuarios";2016-08-01;1332;2016;8
